,gross,Title,Genre,Description,Director,Actors,Year,Runtime (Minutes),Rating,Votes,Revenue (Millions),Metascore,title,original_language,popularity,production_companies,release_date,budget,revenue,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations,trailer_views,trailer_likes
91,101624843.0,Pineapple Express,"Action,Comedy,Crime",A process server and his marijuana dealer wind up on the run from hitmen and a corrupt police officer after he witnesses his dealer's boss murder a competitor while trying to serve papers on him.,David Gordon Green,"Seth Rogen, James Franco, Gary Cole, Danny McBride",2008,111,7.0,267872,87.34,64.0,Pineapple Express,en,21.892,Columbia Pictures-Sony Pictures-Relativity Media-Apatow Productions,2008-08-06,27000000.0,10162484.3,Released,Put this in your pipe and smoke it,6.622,3301.0,Seth Rogen-James Franco-Gary Cole-Danny McBride-Rosie Perez-Kevin Corrigan-Craig Robinson-Amber Heard-Ed Begley Jr.-Nora Dunn-Bobby Lee-James Remar-Joe Lo Truglio-Art Napiontek-Cleo King-Bill Hader-Jonathan Spencer-Dana Lee-Ken Jeong-David C. Cook-Howard S. Lefstein-Connie Sawyer-David McDivitt-Mae LaBorde-Kendall Carly Browne-George Lew-John Robert Tramutola-Adam Crosby-Andrew Heald-Jeannetta Arnette-Carlos Aleman-Omar Leyva-Sam Carson-Jack Kehler-Robert Longstreet-Peter Lewis-Steve Bannos-Eddie Rouse-Mark Whigham-Brian Scannell-Troy Gentile-Jourdan Lee,smoking-witness-cannabis-marijuana-stoner-roach-painting toenails-radio call in show-seed-stoner movie,/6E50WjeOYjDZg9HXgPjYdGtY2jG.jpg,/aO6Z7ErkEoahGFKYdEs4k4ilWFe.jpg,7446-10358-8363-109414-12133-27581-4964-6957-55916-9870-798558-15373-8699-64688-11282-4638-13183-16614-13335-7191-16538,-1139736.7934638371,3255984.2959235096
92,211787511.0,Australia,"Adventure,Drama,Romance","Set in northern Australia before World War II, an English aristocrat who inherits a sprawling ranch reluctantly pacts with a stock-man in order to protect her new property from a takeover plot. As the pair drive 2,000 head of cattle over unforgiving landscape, they experience the bombing of Darwin, Australia, by Japanese forces firsthand.",Baz Luhrmann,"Nicole Kidman, Hugh Jackman, Shea Adams, Eddie Baroo",2008,165,6.6,106115,49.55,53.0,Australia,en,21.185,Bazmark Films-ScreenWest-Dune Entertainment III-20th Century Fox-Ingenious Media,2008-11-18,130000000.0,21178751.1,Released,Welcome to Australia!,6.6,2049.0,Nicole Kidman-Hugh Jackman-Essie Davis-David Wenham-Bryan Brown-David Gulpilil-John Jarratt-Shea Adams-Nathin Butler-John Walton-Nigel Harbach-Eddie Baroo-Arthur Dignam-Sandy Gore-Bill Hunter-Jacek Koman-Ben Mendelsohn-Barry Otto-David Ngoombujarra-Bruce Spence-Jack Thompson-Yuen Wah-Kerry Walker-Ray Barrett-Jamal Sydney Bednarz-Tony Barry-Ursula Yovich-Brandon Walters-Matthew Whittet-Lillian Crombie-Max Cullen-Haidee Gaudry-Jamie Gulpilil-Peter Gwynne-Jimmy Hong-Angus Pilakui-Adam McMonigal-Robin Queree-Mark Rathbone-Crusoe Kurddal-Siena Larsson-Danielle Carey-Anton Monsted-William Gabriel-Chris Polzot,missionary-world war ii-ranch-australia-racist-cattle drive-prejudice-aftercreditsstinger-stampede-waltzing matilda-trampled to death,/45X7LFsgYvdEgFCkXSZCQOZMuJX.jpg,/baLn65OQYiXMjLy2o5yxwpa6Fga.jpg,421369-25032-750461-215875-18897-824-2289-792775-583722-11232-1049233-111332-94590-972313-10409-10740-215211-2268-9890-168676-11259,8902632.904075759,8049775.466170028
93,115900897.0,Body of Lies,"Action,Drama,Romance",A CIA agent on the ground in Jordan hunts down a powerful terrorist leader while being caught between the unclear intentions of his American supervisors and Jordan Intelligence.,Ridley Scott,"Leonardo DiCaprio, Russell Crowe, Mark Strong,Golshifteh Farahani",2008,128,7.1,182305,39.38,57.0,Body of Lies,en,22.322,Warner Bros. Pictures-Scott Free Productions-De Line Pictures,2008-10-09,70000000.0,11328009.8,Released,Trust no one. Deceive everyone.,6.6,2606.0,Leonardo DiCaprio-Russell Crowe-Mark Strong-Ali Soliman-Simon McBurney-Michael Gaston-Mehdi Nebbou-Golshifteh Farahani-Oscar Isaac-Alon Abutbul-Vince Colosimo-Qais Nashif-Lubna Azabal-Ghali Benlafkih-Clara Khoury-Giannina Facio-Annabelle Wallis-Xanthe Elbrick-Michael Stuhlbarg-Jameel Khoury-Aaron lee Wright,spy-journalist-falsely accused-based on novel or book-dying and death-jordan-dubai-intelligence agency-beating-terrorism-secrecy,/sLjVDPPfNQfAma9XyOqHPClQb2V.jpg,/iViUI5bTnYkgQ9ty1CXQ8J4obby.jpg,1372-88794-2567-22972-3131-1422-1907-20662-4982-9313-8092-9798-855-7485-16995-13291-4148-11322-18487-1495-2503,-1848378.5809667788,1398136.765941681
94,34816824.0,Disaster Movie,Comedy,"Over the course of one evening, an unsuspecting group of twenty-somethings find themselves bombarded by a series of natural disasters and catastrophic events.",Jason Friedberg,"Carmen Electra, Vanessa Lachey,Nicole Parker, Matt Lanter",2008,87,1.9,77207,14.17,15.0,Disaster Movie,en,18.044,Lionsgate-The Safran Company-3 in the Box-Grosvenor Park Media,2008-08-29,25000000.0,14109284.0,Released,Your favorite movies are going to be destroyed.,3.3,904.0,Matt Lanter-Vanessa Lachey-Gary 'G. Thang' Johnson-Nicole Parker-Crista Flanagan-Kim Kardashian-Ike Barinholtz-Carmen Electra-Tony Cox-Tad Hilgenbrink-Nick Steele-John Di Domenico-Jason Boegh-Valerie Wildman-Abe Spigner-Noah Harpster-Austin Michael Scott-Devin Crittenden-Dana Seltzer-Robin Atkin Downes-Michelle Lang-Jonas Neal-Walter Harris-Jacob Tolano,natural disaster-stupidity-parody-spoof-mortal danger-duringcreditsstinger,/3J8XKUfhJiNzwobUZVtizXYPe8b.jpg,/5V6jAFS0Q49SI07qjyFRMYlbfR9.jpg,9760-10073-7278-11918-40264-29293-275619-36259-21724-23988-11059-4257-80384-4256-4258-6589-4248-19766-339533-11260-139038,4384482.004947318,3502745.5255515496
95,225132113.0,Jumper,"Action,Adventure,Sci-Fi",A teenager with teleportation abilities suddenly finds himself in the middle of an ancient war between those like him and their sworn annihilators.,Doug Liman,"Hayden Christensen, Samuel L. Jackson, Jamie Bell,Rachel Bilson",2008,88,6.1,252503,80.17,35.0,Jumper,en,24.534,Dune Entertainment-Hypnotic-New Regency Pictures,2008-02-13,85000000.0,22223118.6,Released,anywhere is possible.,6.1,5052.0,Hayden Christensen-Jamie Bell-Samuel L. Jackson-Rachel Bilson-Michael Rooker-Diane Lane-AnnaSophia Robb-Max Thieriot-Jesse James-Tom Hulce-Kristen Stewart-Teddy Dunn-Barbara Garrick-Michael Winther-Massimiliano Pazzaglia-Shawn Roberts-Nathalie Cox-Meredith Henderson-Tony Nappo-Clark Beasley Jr.-Valentino Visentini-Angelica Lisk-Hann-Damir Andrei-George King-Simona Lisi-Matteo Carlomagno-Fabrizio Bucci-Giorgio Santangelo-Marcello Santoni-Franco Salvatore Di Stefano-Brad Borbridge,loss of loved one-adolescence-based on novel or book-fight-chase-teleportation-motherly love-super power,/3pPZ9JhNz3VMmASVir5SMHvTDUU.jpg,/fIlBSPeGnSwIxuZbqQjR0EEbaIG.jpg,8960-46529-27022-1979-2059-6637-44912-19959-11253-9738-1250-8909-9543-32657-435-1735-1635-18823-18501-74-7131,-1387154.019064207,7867216.904283922
96,204313400.0,You Don't Mess with the Zohan,"Action,Comedy",An Israeli Special Forces Soldier fakes his death so he can re-emerge in New York City as a hair stylist.,Dennis Dugan,"Adam Sandler, John Turturro, Emmanuelle Chriqui,Nick Swardson",2008,113,5.5,163144,100.02,54.0,You Don't Mess with the Zohan,en,31.885,Relativity Media-Columbia Pictures-Sony Pictures-Happy Madison Productions,2008-06-05,90000000.0,20431340.0,Released,Lather. Rinse. Save the world.,5.678,3257.0,Adam Sandler-Emmanuelle Chriqui-John Turturro-Nick Swardson-Lainie Kazan-Rob Schneider-Kevin Nealon-Mariah Carey-Yamit Sol-Adria Tennor-Daoud Heidami-Dave Matthews-Charlotte Rae-Michael Buffer-Ido Mosseri-Sayed Badreya-Robert Smigel-Ido Mor-Donna Feldman-Norma Michaels-Danny A. Abeckaser-Bunny Levine-Bruce Vilanch-John McEnroe-Dina Doron-Shelley Berman-Chris Rock-John Paul DeJoria-Alec Mapa-Ahmed Ahmed-Ben Wise-John Farley-Yossi Marshek-Guri Weinberg-Mousa Kraish-Roni Levy-Reuven Bar-Yotam-Barry Livingston-Rick Gifford-Daniel Browning Smith-Tyler Spindel-Julia Lea Wolov-Dana Goodman-Todd Holland-Kevin Grady-Bobby Tisdale-Herzl Tobey-Ori Pfeffer-Alex Luria-Guy Oseary-Yinon Sapir-Naama Nativ-Dennis Dugan-Gerry Del Sol-Shulie Cowen-Maysoon Zayid-Helen Siff-Cynthia Frost-Anna Berger-Susan Grace-Marjorie Loomis-Carol Schlanger-Edith S. Wolfrey-Phoebe Dorin-Lina So-Eloise DeJoria-Vanessa Long-Donielle Artese-Blake Bertrand-Sidney Ganis-Laurie Meghan Phelps-Kenneth Greenaway-Constance Barron-Kristen Lowman-Penelope Windust-Kathleen Noone-Christopher Innvar-Ray Garvey-Barbara Ann Davison-Eric Lamonsoff-Connor Wiles-Jennifer De Minco-Nicole Bennett-Edmund Lyndeck-Lily Javaherpour-Kristina Haddad-Larry Marko-Anne Marie Howard-Veerta Motiani-Billy Concha-Marco Khan-Sam Sagheb-Latif Marotti-Christian Reeve-Aesop Aquarian-Michelle Arenal-Jordan Ashbrook-Moran Atias-Ashley Ausburn-Barbara Jean Barrielle-Mike Basone-Mike Batayeh-Robert Benny-Denise Bradley-Guile Branco-Lamar Brown-Melanie Bulujian-Monica Cabral-Kevin Cannon-Ella Christopher-Nick Clark-Cheryl Cosenza-Rossie Cottrell-John Dardenne-Joseph DeLuca-Kendall Draughn-John Duerler-Marshall Factora-Eric Feliciano-Ian Fisher-Anna Garcia Williams-Maite Garcia-Leslie Garza-Jessica Mei Gershen-Nikki Giavasis-Ronald E. Giles-Sharlene Grover-Sepideh Haftgoli-Zahra Heydari-Seth Howard-Kevin James-Paul Jeans-Dave Johnson-Todd Justin-Sam Kalidi-Sona Karia-Rock Kohli-Mark Kubr-Timothy Dean Lee-Paula Lemes-Bernadette Lords-Anthony Martins-Roni Meron-Nicole Montano-Rachael Murphy-Bibiana Navas-Christina Neferis-Adam Ohl-John Radcliff-Klavdia Ramnareine-Deborah Rombaut-Sandra Rosko-Rob Shapiro-Mikael Sharafyan-Jhennah Sinclaire-Terrie Snell-Chris Spinelli-Arne Starr-Riley Thomas Stewart-Lee Stickler-Sarah Stringer-Christa Texeira-Keana Texeira-Seth Texeira-Sophie Texeira-Ryan Phillip Thomas-Gina Tleel-Uzimann-Kevin van Doorslaer-Dave Vij-Holly Weber-Molly Weiner-Joe Van Wie-Henry Winkler-Saye Yabandeh-Julius Zagon-David Zahedian-Betty Murphy-George Takei-Dianne Perry Dowler,new york city-israel-middle east-hairdresser-ladykiller-mossad-heart-throb-palestinian-israeli conflict-hairstyle-hacky sack,/gBhLQmpCPoKFMCGsulMbIFzrBID.jpg,/tfUotS2rLaIu7ieJPDonyDn5EqQ.jpg,3563-9339-38365-9032-9291-9506-10202-109418-2022-10663-71880-1824-50546-9614-87428-14560-7446-38317-2539-8960-11017,10228216.759215754,6839107.19734114
97,111231041.0,Fool's Gold,"Action,Adventure,Comedy",A new clue to the whereabouts of a lost treasure rekindles a married couple's sense of adventure -- and their estranged romance.,Andy Tennant,"Matthew McConaughey, Kate Hudson, Donald Sutherland, Alexis Dziena",2008,112,5.7,62719,70.22,29.0,Fool's Gold,en,31.816,De Line Pictures-Warner Bros. Pictures-Bernie Goldmann Productions,2008-02-07,70000000.0,11123104.1,Released,This February true love takes a dive.,5.7,1298.0,Matthew McConaughey-Kate Hudson-Donald Sutherland-Alexis Dziena-Ewen Bremner-Ray Winstone-Kevin Hart-Malcolm-Jamal Warner-Brian Hooks-David Roberts-Michael Mulheren-Adam LeFevre-Rohan Nichol-Roger Sciberras-Elizabeth Connolly-Harli Ames-Tom O'Sullivan-Edwina Ritchard-Duncan Young-Luke Pegler-Xavier Fernández-Ra Mel El-Nicholas Cooper-Clementine Heath-Ashley Cheadle,helicopter-cemetery-mentor-obsession-shipwreck-gangster-yacht-bahamas-jet ski-dangerous-rapper-gambling debt-treasure hunt-rivalry-scuba diving-billionaire-underwater-anger-boating accident-ex-husband ex-wife relationship-steward-henchmen-ship's crew-quest-beach bum-hidden treasure-divorced couple-treasure hunter-spanish history-spoiled-father daughter relationship-sea plane-missionary church-history and legacy-charming-frustration-still in love-spanish gold-ex friend-spanish galleon,/b5biG9GbpFq65F6KjpkDrh28EO9.jpg,/qsTQ5H6Tf1PctCmP9Nz6vmkcN2f.jpg,12556-7364-2018-9919-27573-19899-6877-1819-11199-9029-10521-37821-4379-23706-4474-1493-9722-10761-59962-6637-6038,3543436.619870027,2746237.6675902936
98,3534313.0,The Midnight Meat Train,"Horror,Mystery","A photographer's obsessive pursuit of dark subject matter leads him into the path of a serial killer who stalks late night commuters, ultimately butchering them in the most gruesome ways imaginable.",Ryûhei Kitamura,"Vinnie Jones, Bradley Cooper, Leslie Bibb, Brooke Shields",2008,98,6.1,50255,0.07,58.0,The Midnight Meat Train,en,14.685,Lions Gate Films-Lakeshore Entertainment-GreeneStreet Films-Midnight Picture Show,2008-08-07,15000000.0,3533227.0,Released,The most terrifying ride you'll ever take,6.1,904.0,Bradley Cooper-Vinnie Jones-Brooke Shields-Leslie Bibb-Roger Bart-Ted Raimi-Peter Jacobson-Barbara Eve Harris-Stephanie Mace-Tony Curran-Quinton Jackson,photographer-butcher-vegetarian-blood splatter-gore-stalking-subway train,/x5YbfyUA8huK0shr008xwzNVJ5Y.jpg,/rlFaYFHwUmetf6VhKDIwrYEOeez.jpg,35074-974604-22007-10070-43931-10063-9682-13022-14001-13220-11547-13025-41402-10665-13515-123109-101669-82657-9792-469916-34480,892536.1044184904,1253268.2285172956
99,385680446.0,Star Trek,"Action,Adventure,Sci-Fi",The brash James T. Kirk tries to live up to his father's legacy with Mr. Spock keeping him in check as a vengeful Romulan from the future creates black holes to destroy the Federation one planet at a time.,J.J. Abrams,"Chris Pine, Zachary Quinto, Simon Pegg, Leonard Nimoy",2009,127,8.0,526324,257.7,82.0,Star Trek,en,47.338,Paramount-Spyglass Entertainment-Bad Robot,2009-05-06,150000000.0,38568044.6,Released,The future begins.,7.434,9367.0,Chris Pine-Zachary Quinto-Karl Urban-Zoe Saldaña-John Cho-Simon Pegg-Anton Yelchin-Leonard Nimoy-Bruce Greenwood-Eric Bana-Ben Cross-Winona Ryder-Chris Hemsworth-Jennifer Morrison-Rachel Nichols-Faran Tahir-Clifton Collins Jr.-Tony Elias-Sean Gerace-Randy Pausch-Tim Griffin-Freda Foh Shen-Kasia Kowalczyk-Jason Brooks-Sonita Henry-Kelvin Yu-Marta Martin-Tavarus Conley-Jeff Castle-Billy Brown-Jimmy Bennett-Greg Grunberg-Spencer Daniels-Jeremy Fitzgerald-Zoe Chernov-Max Chernov-Jacob Kogan-Lorenzo James Henrie-Colby Paul-Cody Klop-Akiva Goldsman-Anna Katarina-Douglas Tait-Tony Guma-Gerald W. Abrams-James McGrath-Jason Matthew Smith-Marcus Young-Bob Clendenin-Darlena Tejeiro-Reggie Lee-Jeffrey Byron-Jonathan Dixon-Tyler Perry-Ben Binswagner-Margot Farley-Paul McGillion-Lisa Vidal-Alex Nevil-Kimberly Arland-Sufe Bradshaw-Jeff Chase-Charles Haugk-Nana Hill-John Blackman-Jack Millard-Shaela Luter-Sabrina Morris-Michelle Parylak-Oz Perkins-Amanda Foreman-Michael Berry Jr.-Lucia Rijker-Pasha D. Lychnikoff-Matthew Beisner-Neville Page-Jesper Inglis-Greg Ellis-Marlene Forte-Leonard O. Turner-Mark Bramhall-Ronald F. Hoiseck-Irene Roseen-Jeff O'Haco-Scottie Thompson-Deep Roy-Majel Barrett-Ronnie Steadman-Arne Starr-Rico E. Anderson-Richard Arnold-Tad Atkinson-Leslie Augustine-Johnny Baca-Diora Baird-Sala Baker-Leo Baligaya-Corey Becker-Larry Blackman-Jessica Boss-Neil S. Bulk-Etalvia Cashin-James Cawley-Brad Champagne-Zachary Culbertson-Jeffrey De Serrano-T.C. De Witt-Calvin Dean-Christopher Doohan-Claire Doré-Etienne Eckert-Ken Edling-Aliza Finley-Ian Fisher-Anna Florence-Mathew Thomas Foss-Massi Furlan-Tommy Germanovich Jr.-Mary Grace-Wyatt Gray-Nancy Guerriero-Jarrell Hall-Justin Rodgers Hall-Jeffery Hauser-Brad William Henke-Ryan T. Husk-Elizabeth Ingalls-Sierra Kane-Christopher Karl Johnson-Jolene Kay-Lauren Mary Kim-Sarah Klaren-Makiko Konishi-Tashana Landray-Daniel D. Lee-Anne Leighton-James Lew-Jill Lover-Steve Luna-Aaron Lynch-Justin Malachi-Nav Mann-Paul Marshall-Owen Martin-Taylor McCluskey-Matthew McGregor-Caitlin McKenna-Andrew Mew-Patrizia Milano-Heidi Moneymaker-Kevin Moser-Jonathan Dunkerley Newkerk-Westley Nguyen-Jim Nieb-Andres Perez-Molina-Mark Phelan-Damion Poitier-Rahvaunia-Bertrand Roberson Jr.-Deborah Rombaut-Leonard Jonathan Ruebe-Darth Schuhe-Ramona Seymour-William Morgan Sheppard-Katie Soo-Joseph Stephens Jr.-Joseph Steven-T.J. Storm-Kaitlin Sullivan-Paul Townsend-Scott Trimble-Errik Tustenuggee-Ravi Valleti-Jason Vaughn-A.J. Verel-Brian Waller-Steve Wharton-Wil Wheaton-Brianna Womick-Rob Wood-Lynnanne Zager,san francisco california-spacecraft-teleportation-space mission-parachute-time travel-black hole-supernova-prequel-warp speed-futuristic-warp engine-space-romulans-alternate reality-space opera-reboot-unlikely friendship-child driving car-23rd century-based on tv series-24th century,/lV5OpzAss1z06YNagOVap1I35mH.jpg,/q7M0JpPixbEYT8EhnI7wTEMONxz.jpg,54138-188927-49538-10528-56292-11-2080-36657-59967-1726-1891-10138-70981-193-201-36668-272-37724-199-10764-1771,4129985.438785333,11171967.144685552
100,2847246203.0,Avatar,"Action,Adventure,Fantasy",A paraplegic marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.,James Cameron,"Sam Worthington, Zoe Saldana, Sigourney Weaver, Michelle Rodriguez",2009,162,7.8,935408,760.51,83.0,Avatar,en,296.05,Dune Entertainment-Lightstorm Entertainment-20th Century Fox-Ingenious Media,2009-12-15,237000000.0,292035725.4,Released,Enter the world of Pandora.,7.569,28943.0,Sam Worthington-Zoe Saldaña-Stephen Lang-Michelle Rodriguez-Sigourney Weaver-Giovanni Ribisi-Joel David Moore-CCH Pounder-Wes Studi-Laz Alonso-Dileep Rao-Matt Gerald-Sean Anthony Moran-Jason Whyte-Scott Lawrence-Kelly Kilgour-James Patrick Pitt-Sean Patrick Murphy-Peter Dillon-Kevin Dorman-Kelson Henderson-David Van Horn-Jacob Tomuri-Michael Blain-Rozgay-Jon Curry-Julene Renee-Luke Hawker-Woody Schultz-Peter Mensah-Sonia Yee-Jahnel Curfman-Ilram Choi-Kyla Warren-Alicia Vela-Bailey-Kyle Dryberg-Larry Rew-Dina Morrone-Rodney Cook,culture clash-future-space war-space colony-society-space travel-futuristic-romance-space-alien-tribe-alien planet-marine-soldier-battle-love affair-nature-anti war-power relations-mind and soul,/jRXYjXNq0Cs2TcJjLkki24MLp7u.jpg,/vL5LR6WdxWPjLPFRLe133jXWsh5.jpg,183392-111332-874764-613200-100287-1010821-1059673-773867-76600-572261-278698-24428-287003-49051-49026-520946-70160-27205-120-1726-811913,14250353.0897464,94174306.35863088
101,31556061.0,Jennifer's Body,"Comedy,Horror",A newly possessed high school cheerleader turns into a succubus who specializes in killing her male classmates. Can her best friend put an end to the horror?,Karyn Kusama,"Megan Fox, Amanda Seyfried, Adam Brody, Johnny Simmons",2009,102,5.1,96617,16.2,47.0,Jennifer's Body,en,62.233,20th Century Fox-Dune Entertainment-Fox Atomic,2009-09-18,16000000.0,31556061.0,Released,She's evil... and not just high school evil.,5.89,3217.0,Megan Fox-Amanda Seyfried-Johnny Simmons-Adam Brody-J.K. Simmons-Amy Sedaris-Kyle Gallner-Chris Pratt-Cynthia Stevenson-Sal Cortez-Ryan Levine-Juan Riedinger-Colin Askey-Juno Rinaldi-Josh Emerson-Nicole Leduc-Aman Johal-Dan Joffre-Candus Churchill-Carrie Genzel-Emma Gallello-Megan Charpentier-Jeremy Schuetze-Valerie Tian-Emily Tennant-Karissa Tynes-Eve Harlow-Michael Brock-Genevieve Buechner-Adrian Hough-Gabrielle Rose-Michael Bean-Bill Fagerbakke-Marilyn Norry-Cut Chemist-Zoe LaLiberté-Chelsey Smith-Whitney Chow-Michael Orstad-Ronnie Robinson-Ed Anders-Roxanne Wong-Diane Dutra-Maya Toews-Andrea Baker-Lisa Breitman-Cathy Cavadini-Lanei Chapman-Vicki Davis-Jeff Fischer-Aaron Fors-Barbara Harris-Caryn Johnson-Jeremy Maxwell-David Michie-Levi Nunez-Paige Pollack-David J. Randolph-Roger Craig Smith-Joel Swetow-Andreana Weiner-Lennon Wynn-Diablo Cody-Lance Henriksen-Dan Savoie,minnesota-high school-sexual murder-possession-gore-teenage girl-slumber party-demon-rock band-succubus-satanic ritual-candlelight vigil-duringcreditsstinger-woman director-virgin sacrifice-frenemies-bloodthirsty,/wrkjsGcFJxcQqR56kJUYAEKKg2T.jpg,/aTmh5w201d86lt3juFk8tbK297Y.jpg,52239-49730-21208-10625-19912-133805-41446-9286-28355-23437-9532-49018-10066-194121-744013-41436-26688-23827-4234-55779-10521,9785466.317105943,14933467.06737237
102,185382813.0,Watchmen,"Action,Drama,Mystery","In 1985 where former superheroes exist, the murder of a colleague sends active vigilante Rorschach into his own sprawling investigation, uncovering something that could completely change the course of history as we know it.",Zack Snyder,"Jackie Earle Haley, Patrick Wilson, Carla Gugino,Malin Akerman",2009,162,7.6,410249,107.5,56.0,Watchmen,en,37.562,DC Comics-Lawrence Gordon Productions-Legendary Pictures-Warner Bros. Pictures-Paramount-Cruel & Unusual Films,2009-03-04,130000000.0,18525898.3,Released,Justice is coming to all of us.  No matter what we do.,7.328,8307.0,Malin Åkerman-Patrick Wilson-Billy Crudup-Matthew Goode-Jackie Earle Haley-Jeffrey Dean Morgan-Carla Gugino-Laura Mennell-Matt Frewer-Stephen McHattie-Rob LaBelle-Gary Houston-James M. Connor-Mary Ann Burger-John Shaw-Robert Wisden-Jerry Wasserman-Don Thompson-Frank Novak-Sean Allan-Garry Chalk-Stephanie Belding-Michael Kopsa-William S. Taylor-Chris Burns-Malcolm Scott-Danny Wattley-Nhi Do-Walter Addison-David MacKay-Keith Martin Gordey-Fulvio Cecere-Ted Cole-Mark Acheson-John Destry-Chris Gauthier-L. Harvey Gold-Jay Brazeau-Jesse Reid-Manoj Sood-Dan Payne-Niall Matter-Apollonia Vanova-Glenn Ennis-Darryl Scheelar-Clint Carleton-Brett Stimely-Carrie Genzel-Greg Travis-Greg Armstrong-Morris-Andrew Colthart-Bruce Crawford-Sal Sortino-Eli Snyder-Lori Watt-Tony Bardach-John Kobylka-Carmen Lavigne-J.R. Killigrew-Steven Stojkovic-Martin Reiss-Frank Cassini-John R. Taylor-Tara Frederick-Daryl Shuttleworth-Jaryd Heydrick-Ron Chartier-Carly Bentall-Matt Drake-Haley Guiel-Sonya Salomaa-Tyler McClendon-Salli Saffioti-Neil Schell-Michael Eklund-Deborah Finkel-Louis Chirillo-Marsha Regis-Patrick Sabongui-John Tench-Santo Lombardo-Jason Schombing-Darren Shahlavi-Marshall Virtue-Colin Lawrence-Chris Weber-Alessandro Juliani-Alison Araya-Sahar Biniaz-Matthew Harrison-Bernadeta Wrobel-Youri Obryvtchenko-Heidi Iro-Kit Noon-Parm Soor-Cristina Menz-Lynn Colliar-Tony Ali-Katie Bennison-Ian Farthing-Calvin Lee-Alexander Mandra-Isabelle Champeau-Ashley O'Connell-Mark Gash-Suzanne E. Smith-Agam Darshi-Tom McBeath-Kevin McNulty-Mark Docherty-Clay St. Thomas-Dale Wolfe-Ken Tremblett-Dawn Chubai-Manuelita Kinsey-Tamara Stanners-Sahara Davis-Dave Hospes-Greig Hospess-Ali Dunn-Jeffrey Frieler-Kurt Evans-Sylvesta Stuart-Terence Kelly-Mi-Jung Lee-Ted Friend-Tiffany Burns-Michael Adamthwaite-Danny Woodburn-Zack Snyder-Clay Enos,nuclear war-usa president-secret identity-mass murder-soviet union-narration-retirement-based on comic-conspiracy-animated scene-doomsday-masked vigilante-doomsday clock-red square-death of superhero-1980s,/aZvOkdo203bm1kpcY0A0Tn074ER.jpg,/uOvNJMVy3VzEfS75hXroITSsdWY.jpg,1271-20526-187-2080-36668-17654-49538-36658-23483-752-10528-1858-36657-13475-534-605-604-8373-44912-58574-7446,9377267.878955811,5638941.633048141
